customer_id,full_name,city,country,film_title,category,film_length,rental_id,rental_date,return_date,revenue,store_id,inventory_id,staff_id,rental_duration,date,time,year_month
557,Gaffney Felix,Vilnius,Lithuania,Tootsie Pilot,Children,157,15236,2005-08-22 17:44:27,2005-08-24 23:25:27,0.99,2,4124,2,2,2005-08-22,17:44:27,2005-08
148,Hunt Eleanor,Saint-Denis,Runion,Wizard Coldblooded,Music,75,15237,2005-08-22 17:44:30,2005-08-24 12:51:30,4.99,2,4485,2,1,2005-08-22,17:44:30,2005-08
70,Ramirez Christina,al-Hawiya,Saudi Arabia,Borrowers Bedazzled,Animation,63,15238,2005-08-22 17:46:12,2005-08-29 16:41:12,0.99,2,403,2,6,2005-08-22,17:46:12,2005-08
501,Geary Ruben,Lublin,Poland,Hall Cassidy,Children,51,15239,2005-08-22 17:46:17,2005-08-26 19:03:17,4.99,1,1809,1,4,2005-08-22,17:46:17,2005-08
11,Anderson Lisa,Sagamihara,Japan,Human Graffiti,Games,68,15240,2005-08-22 17:46:41,2005-08-23 15:08:41,2.99,2,2014,2,0,2005-08-22,17:46:41,2005-08
337,Jordon Jerry,Onomichi,Japan,Control Anthem,Comedy,185,15241,2005-08-22 17:47:40,2005-08-29 15:28:40,4.99,2,832,2,6,2005-08-22,17:47:40,2005-08
364,Varney Benjamin,Guadalajara,Mexico,Independence Hotel,Documentary,157,15242,2005-08-22 17:48:10,2005-08-27 23:32:10,0.99,1,2106,1,5,2005-08-22,17:48:10,2005-08
308,Grigsby Thomas,Kansas City,United States,Watch Tracy,Animation,78,15243,2005-08-22 17:48:28,2005-08-31 13:22:28,4.99,1,4408,1,8,2005-08-22,17:48:28,2005-08
271,Neal Penny,Kumbakonam,India,Flying Hook,Animation,69,15244,2005-08-22 17:48:42,2005-08-28 13:17:42,2.99,1,1486,1,5,2005-08-22,17:48:42,2005-08
298,Pena Erika,Oulu,Finland,Mannequin Worst,New,71,15245,2005-08-22 17:49:35,2005-08-26 18:25:35,3.99,1,2545,1,4,2005-08-22,17:49:35,2005-08
100,Hayes Robin,Jelets,Russian Federation,Spinal Rocky,Family,138,15246,2005-08-22 17:50:49,2005-08-30 22:21:49,3.99,2,3786,2,8,2005-08-22,17:50:49,2005-08
250,Fowler Jo,Oyo,Nigeria,Zoolander Fiction,Children,101,15247,2005-08-22 17:52:05,2005-08-31 21:37:05,6.99,2,4572,2,9,2005-08-22,17:52:05,2005-08
20,Robinson Sharon,Mardan,Pakistan,Deceiver Betrayed,Drama,122,15248,2005-08-22 17:53:06,2005-08-25 18:43:06,0.99,2,977,2,3,2005-08-22,17:53:06,2005-08
444,Hidalgo Marcus,Tartu,Estonia,Analyze Hoosiers,Horror,181,15249,2005-08-22 17:58:27,2005-08-30 14:55:27,4.99,1,121,1,7,2005-08-22,17:58:27,2005-08
143,Gordon Leslie,Kilis,Turkey,Ishtar Rocketeer,Animation,79,15250,2005-08-22 18:03:11,2005-08-27 12:19:11,5.99,1,2176,1,4,2005-08-22,18:03:11,2005-08
285,Mckinney Miriam,Otsu,Japan,Horror Reign,Travel,139,15251,2005-08-22 18:03:57,2005-08-23 20:56:57,0.99,2,1994,2,1,2005-08-22,18:03:57,2005-08
453,Martel Calvin,Maracabo,Venezuela,Handicap Boondock,Action,108,15252,2005-08-22 18:04:22,2005-08-25 17:14:22,0.99,1,1821,1,2,2005-08-22,18:04:22,2005-08
333,Purdy Andrew,Baku,Azerbaijan,Town Ark,Foreign,136,15253,2005-08-22 18:05:21,2005-08-23 18:06:21,2.99,2,4143,2,1,2005-08-22,18:05:21,2005-08
209,Chapman Tonya,Bhilwara,India,South Wait,Action,143,15254,2005-08-22 18:13:07,2005-08-24 21:55:07,2.99,1,3762,1,2,2005-08-22,18:13:07,2005-08
84,Perry Sara,Atlixco,Mexico,Rugrats Shakespeare,Action,109,15255,2005-08-22 18:16:50,2005-08-28 14:14:50,2.99,1,3415,1,5,2005-08-22,18:16:50,2005-08
198,Kelley Elsie,Ikerre,Nigeria,Head Stranger,Games,69,15256,2005-08-22 18:20:07,2005-08-28 12:57:07,6.99,1,1873,1,5,2005-08-22,18:20:07,2005-08
223,Fernandez Melinda,Mandi Bahauddin,Pakistan,Daisy Menagerie,Sci-Fi,84,15257,2005-08-22 18:21:04,2005-08-30 20:13:04,7.99,1,915,1,8,2005-08-22,18:21:04,2005-08
293,Fletcher Mae,Donostia-San Sebastin,Spain,Coneheads Smoochy,Drama,112,15258,2005-08-22 18:22:44,2005-08-25 16:54:44,4.99,1,788,1,2,2005-08-22,18:22:44,2005-08
488,Millard Shane,La Paz,Mexico,Rear Trading,Action,97,15259,2005-08-22 18:23:23,2005-08-27 13:06:23,0.99,2,3261,2,4,2005-08-22,18:23:23,2005-08
274,Jennings Naomi,Karnal,India,Pollock Deliverance,Foreign,137,15260,2005-08-22 18:24:16,2005-08-24 21:26:16,2.99,1,3135,1,2,2005-08-22,18:24:16,2005-08
140,Ramos Eva,Clarksville,United States,Jason Trap,Family,130,15261,2005-08-22 18:24:34,2005-08-27 19:53:34,2.99,1,2200,1,5,2005-08-22,18:24:34,2005-08
298,Pena Erika,Oulu,Finland,Maltese Hope,Games,127,15262,2005-08-22 18:25:21,2005-08-28 22:19:21,4.99,2,2534,2,6,2005-08-22,18:25:21,2005-08
324,Coy Gary,Yuzhou,China,Army Flintstones,Documentary,148,15263,2005-08-22 18:27:33,2005-08-30 14:05:33,4.99,1,184,1,7,2005-08-22,18:27:33,2005-08
440,Colby Bernard,Dhule (Dhulia),India,Wild Apollo,New,181,15264,2005-08-22 18:27:38,2005-08-24 12:39:38,0.99,2,4459,2,1,2005-08-22,18:27:38,2005-08
512,Vines Cecil,London,United Kingdom,Grit Clockwork,Games,137,15265,2005-08-22 18:35:59,2005-08-28 21:18:59,3.99,2,1763,2,6,2005-08-22,18:35:59,2005-08
124,Wells Sheila,Ktahya,Turkey,Head Stranger,Games,69,15266,2005-08-22 18:37:24,2005-08-23 17:34:24,4.99,2,1870,2,0,2005-08-22,18:37:24,2005-08
153,Nichols Suzanne,Jakarta,Indonesia,Pacific Amistad,Documentary,144,15267,2005-08-22 18:37:48,2005-08-24 00:22:48,0.99,2,2966,2,1,2005-08-22,18:37:48,2005-08
301,Baughman Robert,Kaliningrad,Russian Federation,Egypt Tenenbaums,Horror,85,15268,2005-08-22 18:39:11,2005-08-26 21:46:11,1.99,1,1245,1,4,2005-08-22,18:39:11,2005-08
275,Barnett Carole,Peoria,United States,Campus Remember,Action,167,15269,2005-08-22 18:39:44,2005-08-24 17:29:44,2.99,2,524,2,1,2005-08-22,18:39:44,2005-08
262,Davidson Patsy,Portoviejo,Ecuador,Tootsie Pilot,Children,157,15270,2005-08-22 18:48:42,2005-08-28 15:38:42,3.99,2,4123,2,5,2005-08-22,18:48:42,2005-08
59,Murphy Cheryl,Mysore,India,Unbreakable Karate,New,62,15271,2005-08-22 18:48:48,2005-08-30 00:45:48,5.99,2,4232,2,7,2005-08-22,18:48:48,2005-08
422,Ellington Melvin,Laohekou,China,Go Purple,Music,54,15272,2005-08-22 18:49:40,2005-08-28 21:22:40,3.99,1,1664,1,6,2005-08-22,18:49:40,2005-08
422,Ellington Melvin,Laohekou,China,Mars Roman,Games,62,15273,2005-08-22 18:53:28,2005-08-30 18:58:28,2.99,1,2558,1,8,2005-08-22,18:53:28,2005-08
515,Rapp Andre,Coquimbo,Chile,Scorpion Apollo,Drama,137,15274,2005-08-22 18:55:52,2005-08-23 20:02:52,4.99,2,3519,2,1,2005-08-22,18:55:52,2005-08
597,Duggan Freddie,Sullana,Peru,Freaky Pocus,Music,126,15275,2005-08-22 18:57:39,2005-08-23 19:00:39,2.99,2,1522,2,1,2005-08-22,18:57:39,2005-08
490,Mcduffie Sam,Sogamoso,Colombia,Words Hunter,Music,116,15276,2005-08-22 18:59:01,2005-08-23 19:49:01,2.99,2,4523,2,1,2005-08-22,18:59:01,2005-08
217,Bishop Agnes,Sambhal,India,Gun Bonnie,Games,100,15277,2005-08-22 19:02:48,2005-08-31 18:53:48,2.99,2,1780,2,8,2005-08-22,19:02:48,2005-08
472,Robins Greg,Nam Dinh,Vietnam,Lovely Jingle,Classics,65,15278,2005-08-22 19:06:47,2005-08-25 01:00:47,2.99,2,2454,2,2,2005-08-22,19:06:47,2005-08
363,Whiting Roy,Nyeri,Kenya,Doom Dancing,Comedy,68,15279,2005-08-22 19:08:49,2005-08-30 00:38:49,4.99,2,1088,2,7,2005-08-22,19:08:49,2005-08
317,Baugh Edward,Trshavn,Faroe Islands,Salute Apollo,New,73,15280,2005-08-22 19:09:52,2005-08-28 00:39:52,4.99,1,3464,1,5,2005-08-22,19:09:52,2005-08
543,Pemberton Lance,Beni-Mellal,Morocco,Swarm Gold,Horror,123,15281,2005-08-22 19:10:26,2005-08-27 21:55:26,1.99,2,3992,2,5,2005-08-22,19:10:26,2005-08
219,Howell Willie,Vicente Lpez,Argentina,Gone Trouble,Drama,84,15283,2005-08-22 19:16:04,2005-08-31 21:05:04,4.99,1,1688,1,9,2005-08-22,19:16:04,2005-08
393,Causey Philip,Korolev,Russian Federation,Juggler Hardly,Animation,54,15284,2005-08-22 19:17:08,2005-08-29 13:28:08,3.99,2,2265,2,6,2005-08-22,19:17:08,2005-08
233,Kim Lillie,Idfu,Egypt,Bulworth Commandments,Games,61,15285,2005-08-22 19:17:24,2005-08-25 00:25:24,2.99,2,481,2,2,2005-08-22,19:17:24,2005-08
74,Kelly Denise,Rio Claro,Brazil,Snowman Rollercoaster,Animation,62,15286,2005-08-22 19:17:56,2005-08-29 16:08:56,4.99,1,3731,1,6,2005-08-22,19:17:56,2005-08
535,Elrod Javier,NDjamna,Chad,Beverly Outlaw,Sci-Fi,85,15287,2005-08-22 19:19:37,2005-08-29 16:05:37,6.99,1,308,1,6,2005-08-22,19:19:37,2005-08
475,Chestnut Pedro,ostka,Ukraine,Hotel Happiness,Foreign,181,15288,2005-08-22 19:23:58,2005-08-26 23:28:58,4.99,1,1999,1,4,2005-08-22,19:23:58,2005-08
513,Tubbs Duane,Yangor,Nauru,Devil Desire,Action,87,15289,2005-08-22 19:27:24,2005-08-30 22:21:24,6.99,2,1026,2,8,2005-08-22,19:27:24,2005-08
494,Choate Ramon,Robamba,Ecuador,Flamingos Connecticut,New,80,15291,2005-08-22 19:28:04,2005-08-26 15:07:04,4.99,2,1461,2,3,2005-08-22,19:28:04,2005-08
337,Jordon Jerry,Onomichi,Japan,Philadelphia Wife,Sports,137,15292,2005-08-22 19:28:56,2005-08-28 22:39:56,4.99,1,3072,1,6,2005-08-22,19:28:56,2005-08
186,Fox Holly,Haldia,India,Intrigue Worst,Foreign,181,15295,2005-08-22 19:36:21,2005-08-31 00:07:21,3.99,2,2164,2,8,2005-08-22,19:36:21,2005-08
55,Reed Doris,Balaiha,Russian Federation,Moonshine Cabin,Games,171,15296,2005-08-22 19:37:20,2005-08-24 15:16:20,4.99,1,2715,1,1,2005-08-22,19:37:20,2005-08
1,Smith Mary,Sasebo,Japan,Fireball Philadelphia,Comedy,148,15298,2005-08-22 19:41:37,2005-08-28 22:49:37,2.99,2,1446,2,6,2005-08-22,19:41:37,2005-08
381,Boudreau Bobby,South Hill,Anguilla,Coma Head,Travel,109,15299,2005-08-22 19:42:57,2005-08-23 15:29:57,4.99,2,767,2,0,2005-08-22,19:42:57,2005-08
399,Isom Danny,Okara,Pakistan,Kwai Homeward,Drama,46,15300,2005-08-22 19:44:00,2005-08-25 22:49:00,0.99,1,2319,1,3,2005-08-22,19:44:00,2005-08
454,Gresham Alex,Uruapan,Mexico,Chance Resurrection,Sports,70,15301,2005-08-22 19:44:16,2005-08-26 22:57:16,3.99,1,619,1,4,2005-08-22,19:44:16,2005-08
320,Schwab Anthony,Tafuna,American Samoa,Artist Coldblooded,Sports,170,15302,2005-08-22 19:44:53,2005-08-24 18:13:53,2.99,1,188,1,1,2005-08-22,19:44:53,2005-08
112,Reynolds Rosa,Lancaster,United States,Virgin Daisy,Drama,179,15304,2005-08-22 19:45:57,2005-08-28 00:21:57,4.99,2,4332,2,5,2005-08-22,19:45:57,2005-08
529,Guillen Erik,Bhimavaram,India,Chitty Lock,Drama,107,15305,2005-08-22 19:46:05,2005-08-27 19:11:05,2.99,2,671,2,4,2005-08-22,19:46:05,2005-08
340,Newsom Patrick,Hanoi,Vietnam,Campus Remember,Action,167,15306,2005-08-22 19:46:36,2005-08-27 14:09:36,2.99,2,521,2,4,2005-08-22,19:46:36,2005-08
598,Delvalle Wade,Lausanne,Switzerland,Worker Tarzan,Travel,139,15307,2005-08-22 19:54:26,2005-08-29 01:38:26,2.99,2,4525,2,6,2005-08-22,19:54:26,2005-08
329,Waggoner Frank,Jamalpur,Bangladesh,Deer Virginian,Music,106,15308,2005-08-22 19:54:31,2005-08-26 23:09:31,2.99,1,987,1,4,2005-08-22,19:54:31,2005-08
141,Reyes Debbie,Fukuyama,Japan,Mourning Purple,Sci-Fi,146,15309,2005-08-22 19:54:52,2005-08-24 23:00:52,0.99,1,2743,1,2,2005-08-22,19:54:52,2005-08
360,Madrigal Ralph,Arecibo,Puerto Rico,Married Go,Sci-Fi,114,15310,2005-08-22 19:56:41,2005-08-24 16:32:41,2.99,1,2546,1,1,2005-08-22,19:56:41,2005-08
176,Carroll June,Skikda,Algeria,Shock Cabin,Foreign,79,15311,2005-08-22 19:56:52,2005-08-31 20:15:52,4.99,2,3612,2,9,2005-08-22,19:56:52,2005-08
280,Barrett Tracey,Owo,Nigeria,Maiden Home,New,138,15312,2005-08-22 19:58:15,2005-08-25 19:21:15,4.99,1,2509,1,2,2005-08-22,19:58:15,2005-08
333,Purdy Andrew,Baku,Azerbaijan,Memento Zoolander,Comedy,77,15313,2005-08-22 19:59:42,2005-08-24 15:03:42,4.99,1,2587,1,1,2005-08-22,19:59:42,2005-08
1,Smith Mary,Sasebo,Japan,Bikini Borrowers,Animation,142,15315,2005-08-22 20:03:46,2005-08-30 01:51:46,5.99,1,312,1,7,2005-08-22,20:03:46,2005-08
422,Ellington Melvin,Laohekou,China,Hanky October,Sci-Fi,107,15316,2005-08-22 20:07:03,2005-08-27 18:45:03,2.99,2,1830,2,4,2005-08-22,20:07:03,2005-08
512,Vines Cecil,London,United Kingdom,Labyrinth League,Children,46,15317,2005-08-22 20:14:13,2005-08-29 18:32:13,3.99,1,2325,1,6,2005-08-22,20:14:13,2005-08
60,Bailey Mildred,Jaipur,India,Greatest North,Music,93,15318,2005-08-22 20:15:16,2005-08-25 14:17:16,2.99,1,1738,1,2,2005-08-22,20:15:16,2005-08
188,Armstrong Melanie,Bayugan,Philippines,Peach Innocent,Sports,160,15319,2005-08-22 20:17:17,2005-08-25 01:06:17,2.99,2,3041,2,2,2005-08-22,20:17:17,2005-08
407,Ratcliff Dale,Rustenburg,South Africa,Cheaper Clyde,Sci-Fi,87,15320,2005-08-22 20:17:49,2005-08-28 17:31:49,0.99,2,648,2,5,2005-08-22,20:17:49,2005-08
384,Stepp Ernest,Huaian,China,Trading Pinocchio,Sports,170,15321,2005-08-22 20:20:04,2005-08-24 23:26:04,4.99,2,4152,2,2,2005-08-22,20:20:04,2005-08
263,Hopkins Hilda,Mandaluyong,Philippines,Secretary Rouge,Sports,158,15322,2005-08-22 20:20:30,2005-08-25 01:26:30,4.99,1,3553,1,2,2005-08-22,20:20:30,2005-08
178,Snyder Marion,Santa Brbara dOeste,Brazil,Driving Polish,Music,175,15323,2005-08-22 20:22:40,2005-08-26 00:35:40,4.99,1,1153,1,3,2005-08-22,20:22:40,2005-08
93,Foster Phyllis,Zalantun,China,Arachnophobia Rollercoaster,Horror,147,15324,2005-08-22 20:23:13,2005-08-29 18:23:13,5.99,2,161,2,6,2005-08-22,20:23:13,2005-08
74,Kelly Denise,Rio Claro,Brazil,Secret Groundhog,Documentary,90,15325,2005-08-22 20:27:38,2005-08-23 15:24:38,4.99,2,3549,2,0,2005-08-22,20:27:38,2005-08
450,Robb Jay,Surakarta,Indonesia,Detective Vision,Classics,143,15327,2005-08-22 20:31:24,2005-08-30 23:52:24,4.99,1,1018,1,8,2005-08-22,20:31:24,2005-08
274,Jennings Naomi,Karnal,India,Wrath Mile,Documentary,176,15328,2005-08-22 20:31:38,2005-08-29 20:17:38,2.99,2,4546,2,6,2005-08-22,20:31:38,2005-08
521,South Roland,Yingkou,China,Hellfighters Sierra,Foreign,75,15329,2005-08-22 20:32:39,2005-08-23 17:15:39,2.99,2,1900,2,0,2005-08-22,20:32:39,2005-08
427,Mccartney Jesus,Guaruj,Brazil,Cider Desire,Documentary,101,15330,2005-08-22 20:35:30,2005-08-30 21:54:30,3.99,1,689,1,8,2005-08-22,20:35:30,2005-08
147,Robertson Joanne,Urawa,Japan,Apache Divine,Family,92,15331,2005-08-22 20:37:57,2005-08-25 21:56:57,4.99,2,146,2,3,2005-08-22,20:37:57,2005-08
162,Hudson Lauren,Le Mans,France,Rocky War,Drama,145,15332,2005-08-22 20:41:53,2005-08-24 01:45:53,4.99,1,3368,1,1,2005-08-22,20:41:53,2005-08
142,Burns April,Dundee,United Kingdom,Hardly Robbers,Documentary,72,15333,2005-08-22 20:44:06,2005-08-29 22:34:06,2.99,2,1839,2,7,2005-08-22,20:44:06,2005-08
407,Ratcliff Dale,Rustenburg,South Africa,Storm Happiness,Animation,57,15334,2005-08-22 20:44:35,2005-08-29 23:03:35,1.99,2,3882,2,7,2005-08-22,20:44:35,2005-08
363,Whiting Roy,Nyeri,Kenya,Gangs Pride,Animation,185,15335,2005-08-22 20:44:55,2005-08-28 21:43:55,4.99,1,1593,1,6,2005-08-22,20:44:55,2005-08
461,Blakely Derek,Gingoog,Philippines,Butterfly Chocolat,New,89,15336,2005-08-22 20:47:48,2005-08-31 18:17:48,6.99,1,490,1,8,2005-08-22,20:47:48,2005-08
237,Gilbert Tanya,Naju,South Korea,Bedazzled Married,Family,73,15337,2005-08-22 20:49:51,2005-08-26 23:27:51,0.99,1,280,1,4,2005-08-22,20:49:51,2005-08
13,Jackson Karen,Osmaniye,Turkey,Calendar Gunfight,Foreign,120,15338,2005-08-22 20:51:24,2005-08-24 23:41:24,4.99,1,502,1,2,2005-08-22,20:51:24,2005-08
331,Robert Eric,Santa F,Argentina,Glory Tracy,Games,115,15339,2005-08-22 20:52:12,2005-08-26 00:36:12,2.99,1,1660,1,3,2005-08-22,20:52:12,2005-08
313,Mahon Donald,Ezhou,China,Silence Kane,Music,67,15340,2005-08-22 20:55:56,2005-08-27 18:52:56,0.99,1,3653,1,4,2005-08-22,20:55:56,2005-08
91,Butler Lois,Bandar Seri Begawan,Brunei,Rock Instinct,Horror,102,15341,2005-08-22 20:56:31,2005-08-30 17:25:31,4.99,1,3359,1,7,2005-08-22,20:56:31,2005-08
459,Collazo Tommy,Qomsheh,Iran,Remember Diary,Family,110,15342,2005-08-22 20:56:41,2005-08-26 22:51:41,2.99,2,3287,2,4,2005-08-22,20:56:41,2005-08
538,Breaux Ted,Baicheng,China,Memento Zoolander,Comedy,77,15343,2005-08-22 21:01:25,2005-08-28 16:15:25,6.99,1,2589,1,5,2005-08-22,21:01:25,2005-08
193,Elliott Katie,Kisumu,Kenya,Secrets Paradise,Family,109,15344,2005-08-22 21:01:48,2005-08-27 15:47:48,6.99,2,3560,2,4,2005-08-22,21:01:48,2005-08
277,Jimenez Olga,Ogbomosho,Nigeria,Satisfaction Confidential,Sports,75,15345,2005-08-22 21:05:50,2005-08-26 20:30:50,5.99,1,3481,1,3,2005-08-22,21:05:50,2005-08
266,Herrera Nora,Salzburg,Austria,Sea Virgin,Drama,80,15346,2005-08-22 21:06:00,2005-08-28 22:08:00,4.99,1,3525,1,6,2005-08-22,21:06:00,2005-08
519,Deluca Ron,Isesaki,Japan,South Wait,Action,143,15347,2005-08-22 21:12:19,2005-08-24 20:12:19,2.99,2,3764,2,1,2005-08-22,21:12:19,2005-08
587,Stanfield Sergio,Celaya,Mexico,State Wasteland,Games,113,15348,2005-08-22 21:13:46,2005-08-24 17:06:46,2.99,2,3846,2,1,2005-08-22,21:13:46,2005-08
587,Stanfield Sergio,Celaya,Mexico,Tenenbaums Command,Drama,99,15349,2005-08-22 21:13:51,2005-08-23 20:55:51,0.99,2,4055,2,0,2005-08-22,21:13:51,2005-08
488,Millard Shane,La Paz,Mexico,Duck Racer,Animation,116,15350,2005-08-22 21:15:29,2005-08-24 02:56:29,2.99,1,1170,1,1,2005-08-22,21:15:29,2005-08
154,Grant Michele,Yuncheng,China,Rear Trading,Action,97,15351,2005-08-22 21:15:46,2005-08-23 17:38:46,0.99,1,3260,1,0,2005-08-22,21:15:46,2005-08
560,Archuleta Jordan,Avellaneda,Argentina,Affair Prejudice,Horror,117,15352,2005-08-22 21:16:54,2005-08-31 00:38:54,6.99,1,16,1,8,2005-08-22,21:16:54,2005-08
368,Arce Harry,Najafabad,Iran,Samurai Lion,New,110,15353,2005-08-22 21:18:08,2005-08-25 20:29:08,2.99,1,3470,1,2,2005-08-22,21:18:08,2005-08
412,Butterfield Allen,Hoshiarpur,India,Truman Crazy,Action,92,15354,2005-08-22 21:18:59,2005-08-27 20:12:59,4.99,2,4212,2,4,2005-08-22,21:18:59,2005-08
493,Harkins Brent,Sultanbeyli,Turkey,Sassy Packer,Games,154,15355,2005-08-22 21:19:24,2005-08-28 20:36:24,0.99,1,3477,1,5,2005-08-22,21:19:24,2005-08
539,Bolin Mathew,Valencia,Venezuela,Wonderful Drop,Foreign,126,15356,2005-08-22 21:24:19,2005-08-25 22:32:19,2.99,1,4507,1,3,2005-08-22,21:24:19,2005-08
24,Lee Kimberly,Crdoba,Argentina,Closer Bang,Comedy,58,15357,2005-08-22 21:28:59,2005-08-25 17:15:59,4.99,2,727,2,2,2005-08-22,21:28:59,2005-08
77,Bennett Jane,Araatuba,Brazil,Won Dares,Music,105,15359,2005-08-22 21:34:00,2005-08-29 18:59:00,2.99,2,4505,2,6,2005-08-22,21:34:00,2005-08
531,Waugh Jamie,Kuwana,Japan,Holocaust Highball,Children,149,15360,2005-08-22 21:36:51,2005-08-24 16:46:51,0.99,2,1950,2,1,2005-08-22,21:36:51,2005-08
380,Brinson Russell,Tychy,Poland,Ferris Mother,Comedy,142,15361,2005-08-22 21:39:45,2005-08-23 17:32:45,2.99,1,1407,1,0,2005-08-22,21:39:45,2005-08
497,Sledge Gilbert,York,United Kingdom,Devil Desire,Action,87,15362,2005-08-22 21:40:20,2005-08-29 15:55:20,5.99,1,1023,1,6,2005-08-22,21:40:20,2005-08
480,Hauser Corey,Gaziantep,Turkey,Labyrinth League,Children,46,15363,2005-08-22 21:41:40,2005-08-23 21:40:40,2.99,2,2326,2,0,2005-08-22,21:41:40,2005-08
204,Schmidt Rosemary,Usak,Turkey,Trip Newton,Action,64,15364,2005-08-22 21:41:41,2005-08-28 00:49:41,4.99,1,4184,1,5,2005-08-22,21:41:41,2005-08
327,Thrasher Larry,Adana,Turkey,Room Roman,Animation,60,15365,2005-08-22 21:42:17,2005-09-01 03:14:17,3.99,2,3382,2,9,2005-08-22,21:42:17,2005-08
374,Hurtado Jeremy,Vitria de Santo Anto,Brazil,Fish Opus,Sci-Fi,125,15366,2005-08-22 21:45:57,2005-08-30 16:35:57,6.99,2,1453,2,7,2005-08-22,21:45:57,2005-08
355,Grissom Terry,Matsue,Japan,Arachnophobia Rollercoaster,Horror,147,15367,2005-08-22 21:47:53,2005-08-27 17:54:53,3.99,1,160,1,4,2005-08-22,21:47:53,2005-08
370,Truong Wayne,Gulbarga,India,Dragon Squad,Action,170,15368,2005-08-22 21:57:15,2005-08-29 16:28:15,3.99,2,1130,2,6,2005-08-22,21:57:15,2005-08
121,Gomez Josephine,Etawah,India,Crow Grease,Action,104,15369,2005-08-22 21:58:06,2005-08-26 00:27:06,0.99,1,881,1,3,2005-08-22,21:58:06,2005-08
10,Taylor Dorothy,Esfahan,Iran,Ali Forever,Horror,150,15370,2005-08-22 21:59:29,2005-08-27 16:32:29,5.99,1,67,1,4,2005-08-22,21:59:29,2005-08
273,Lowe Priscilla,Salamanca,Mexico,Stock Glass,New,160,15372,2005-08-22 21:59:51,2005-08-23 17:01:51,2.99,2,3876,2,0,2005-08-22,21:59:51,2005-08
14,White Betty,Citrus Heights,United States,Westward Seabiscuit,Classics,52,15373,2005-08-22 22:08:11,2005-08-24 01:05:11,0.99,1,4439,1,1,2005-08-22,22:08:11,2005-08
8,Wilson Susan,Hamilton,New Zealand,Vacation Boondock,Sci-Fi,145,15374,2005-08-22 22:09:09,2005-08-31 01:10:09,7.99,1,4275,1,8,2005-08-22,22:09:09,2005-08
191,Greene Jeanette,Novoterkassk,Russian Federation,Stepmom Dream,Foreign,48,15375,2005-08-22 22:12:02,2005-08-24 00:50:02,4.99,2,3864,2,1,2005-08-22,22:12:02,2005-08
390,Heaton Shawn,Nakhon Sawan,Thailand,Oz Liaisons,Animation,85,15376,2005-08-22 22:21:35,2005-08-28 20:56:35,4.99,2,2963,2,5,2005-08-22,22:21:35,2005-08
551,Barbee Clayton,Alvorada,Brazil,Rouge Squad,Games,118,15377,2005-08-22 22:22:33,2005-08-29 18:41:33,4.99,1,3405,1,6,2005-08-22,22:22:33,2005-08
423,Casillas Alfred,Sawhaj,Egypt,Siege Madre,Family,111,15380,2005-08-22 22:28:15,2005-08-28 23:21:15,0.99,1,3642,1,6,2005-08-22,22:28:15,2005-08
110,Jordan Tiffany,Enshi,China,Cowboy Doom,Foreign,146,15381,2005-08-22 22:28:36,2005-08-24 19:26:36,2.99,2,845,2,1,2005-08-22,22:28:36,2005-08
376,Gaither Randy,Kurgan,Russian Federation,Bingo Talented,Sci-Fi,150,15382,2005-08-22 22:30:50,2005-08-24 04:07:50,2.99,1,333,1,1,2005-08-22,22:30:50,2005-08
405,Schofield Leonard,Tandil,Argentina,Cider Desire,Documentary,101,15383,2005-08-22 22:31:20,2005-08-28 17:43:20,2.99,2,686,2,5,2005-08-22,22:31:20,2005-08
26,Hall Jessica,Citt del Vaticano,Holy See (Vatican City State),Purple Movie,Foreign,88,15384,2005-08-22 22:34:44,2005-08-23 23:25:44,2.99,1,3208,1,1,2005-08-22,22:34:44,2005-08
434,Tomlin Eddie,Ozamis,Philippines,Anthem Luke,Comedy,91,15385,2005-08-22 22:37:34,2005-08-26 00:36:34,4.99,2,140,2,3,2005-08-22,22:37:34,2005-08
327,Thrasher Larry,Adana,Turkey,Perfect Groove,Comedy,82,15386,2005-08-22 22:41:14,2005-08-29 22:29:14,2.99,1,3056,1,6,2005-08-22,22:41:14,2005-08
323,Mahan Matthew,Cuautla,Mexico,Stone Fire,Travel,94,15387,2005-08-22 22:49:13,2005-08-29 01:49:13,4.99,1,3879,1,6,2005-08-22,22:49:13,2005-08
50,Collins Diane,Omdurman,Sudan,Swarm Gold,Horror,123,15388,2005-08-22 22:49:23,2005-09-01 03:50:23,6.99,2,3995,2,9,2005-08-22,22:49:23,2005-08
231,Jacobs Georgia,Uttarpara-Kotrung,India,Idols Snatchers,Children,84,15389,2005-08-22 22:51:13,2005-08-28 23:46:13,3.99,1,2077,1,6,2005-08-22,22:51:13,2005-08
551,Barbee Clayton,Alvorada,Brazil,Brotherhood Blanket,Documentary,73,15390,2005-08-22 22:57:25,2005-08-31 18:06:25,6.99,2,462,2,8,2005-08-22,22:57:25,2005-08
482,Crawley Maurice,Coatzacoalcos,Mexico,Streak Ridgemont,Documentary,132,15391,2005-08-22 23:01:45,2005-08-29 02:59:45,0.99,1,3918,1,6,2005-08-22,23:01:45,2005-08
410,Irby Curtis,Richmond Hill,Canada,Canyon Stock,Animation,85,15392,2005-08-22 23:02:15,2005-09-01 01:14:15,3.99,2,538,2,9,2005-08-22,23:02:15,2005-08
